experiment,region,year,evspsbl_10,evspsbl_90,evspsbl_50,evspsbl_corr
Historical,Minsk,1975,285.463,471.250,398.893,397.766
Historical,Minsk,1976,307.093,442.301,399.666,393.172
Historical,Minsk,1977,274.959,453.716,402.436,379.652
Historical,Minsk,1978,301.232,453.717,392.409,391.753
Historical,Minsk,1979,297.421,450.231,406.813,390.315
Historical,Minsk,1980,282.782,453.918,398.121,387.384
Historical,Minsk,1981,306.983,445.918,375.210,394.162
Historical,Minsk,1982,292.326,436.299,389.747,381.596
Historical,Minsk,1983,281.646,455.885,396.762,389.872
Historical,Minsk,1984,283.266,455.023,381.479,389.775
Historical,Minsk,1985,300.460,462.320,399.439,391.921
Historical,Minsk,1986,273.386,474.521,396.575,394.955
Historical,Minsk,1987,265.276,443.208,406.539,380.737
Historical,Minsk,1988,260.949,455.183,410.212,399.971
Historical,Minsk,1989,298.976,477.121,410.174,405.579
Historical,Minsk,1990,290.899,464.441,408.333,397.514
Historical,Minsk,1991,321.721,467.138,392.015,411.411
Historical,Minsk,1992,252.364,463.852,388.794,399.094
Historical,Minsk,1993,300.752,474.434,409.118,405.283
Historical,Minsk,1994,305.491,475.955,410.648,410.016
Historical,Minsk,1995,308.804,481.006,412.515,406.868
Historical,Minsk,1996,282.665,493.558,413.618,420.173
Historical,Minsk,1997,312.670,476.676,391.943,415.261
Historical,Minsk,1998,292.574,479.008,405.642,419.737
Historical,Minsk,1999,297.115,488.493,401.743,421.130
Historical,Minsk,2000,294.682,486.482,408.147,417.264
Historical,Minsk,2001,314.609,509.879,392.936,434.813
Historical,Minsk,2002,312.151,496.363,416.394,421.142
Historical,Minsk,2003,308.531,487.895,401.286,427.102
Historical,Minsk,2004,322.777,481.955,379.086,420.151
Historical,Minsk,2005,280.918,513.983,437.452,435.869
Historical,Minsk,2006,288.871,519.850,378.348,421.033
Historical,Minsk,2007,314.958,496.819,429.647,422.903
Historical,Minsk,2008,296.346,487.919,409.820,419.813
Historical,Minsk,2009,287.102,499.246,389.979,436.566
Historical,Minsk,2010,267.649,505.974,395.385,431.275
Historical,Minsk,2011,291.219,506.058,394.355,430.519
Historical,Minsk,2012,279.874,487.775,414.761,425.058
Historical,Minsk,2013,294.985,501.512,402.423,435.187
Historical,Minsk,2014,281.473,512.962,390.300,438.347
Historical,Mogilev,1900,295.136,506.430,418.511,434.404
Historical,Mogilev,1901,218.667,515.098,419.029,441.038
Historical,Mogilev,1902,280.036,508.325,404.203,444.854
Historical,Mogilev,1903,290.683,481.969,410.735,424.276
Historical,Mogilev,1904,270.955,496.462,419.507,423.491
Historical,Mogilev,1905,305.950,501.944,413.746,438.381
Historical,Mogilev,1906,275.236,514.386,385.995,432.340
Historical,Mogilev,1907,309.718,512.241,375.464,433.293
Historical,Mogilev,1908,286.493,496.559,396.456,435.948
Historical,Mogilev,1909,250.382,489.907,402.935,436.884
Historical,Mogilev,1910,232.481,507.463,389.825,436.063
Historical,Mogilev,1911,307.603,497.562,400.056,437.731
Historical,Mogilev,1912,281.863,482.887,367.248,421.090
Historical,Mogilev,1913,266.269,498.234,418.160,437.873
Historical,Mogilev,1914,278.564,495.986,407.228,427.969
Historical,Mogilev,1915,300.414,508.648,394.139,431.449
Historical,Mogilev,1916,253.921,513.260,410.999,428.027
Historical,Mogilev,1917,292.478,507.002,404.131,434.359
Historical,Mogilev,1918,235.129,519.350,408.526,434.687
Historical,Mogilev,1919,252.506,495.619,399.081,427.959
Historical,Mogilev,1920,292.117,512.848,408.037,441.314
Historical,Mogilev,1921,269.086,525.993,405.110,444.562
Historical,Mogilev,1922,302.328,508.160,393.984,437.460
Historical,Mogilev,1923,306.404,497.561,422.186,443.644
Historical,Mogilev,1924,265.396,508.253,404.161,436.672
Historical,Mogilev,1925,278.723,513.741,377.876,440.349
Historical,Mogilev,1926,257.761,507.537,421.419,438.728
Historical,Mogilev,1927,299.773,500.854,418.734,440.885
Historical,Mogilev,1928,292.717,501.813,422.935,430.948
Historical,Mogilev,1929,287.662,514.818,425.633,434.604
Historical,Mogilev,1930,281.105,502.911,395.632,428.059
Historical,Mogilev,1931,312.072,510.701,402.325,437.676
