experiment,region,year,evspsbl_10,evspsbl_90,evspsbl_50,evspsbl_corr
Historical,Minsk,1983,189.723,314.083,277.874,257.599
Historical,Minsk,1984,184.308,317.187,275.901,262.560
Historical,Minsk,1985,206.080,322.919,290.521,268.896
Historical,Minsk,1986,184.377,318.938,276.459,263.731
Historical,Minsk,1987,156.177,317.826,279.841,253.718
Historical,Minsk,1988,162.103,321.111,274.302,266.316
Historical,Minsk,1989,196.584,330.253,283.598,272.405
Historical,Minsk,1990,184.865,327.261,281.298,269.005
Historical,Minsk,1991,200.986,324.991,283.070,274.922
Historical,Minsk,1992,163.964,324.123,275.452,267.945
Historical,Minsk,1993,180.974,330.645,277.147,270.098
Historical,Minsk,1994,197.895,329.033,286.025,272.969
Historical,Minsk,1995,214.493,342.771,288.022,279.401
Historical,Minsk,1996,172.099,334.259,285.816,282.123
Historical,Minsk,1997,212.887,336.033,274.314,277.679
Historical,Minsk,1998,182.454,342.893,277.982,285.299
Historical,Minsk,1999,176.308,337.206,279.957,279.468
Historical,Minsk,2000,162.373,333.031,273.193,278.480
Historical,Minsk,2001,199.887,342.044,283.837,291.696
Historical,Minsk,2002,205.124,347.157,280.754,286.223
Historical,Minsk,2003,187.531,348.500,274.293,293.069
Historical,Minsk,2004,224.504,333.870,257.953,281.918
Historical,Minsk,2005,186.952,344.328,306.965,293.220
Historical,Minsk,2006,165.833,342.742,268.250,282.895
Historical,Minsk,2007,213.541,343.980,292.892,288.559
Historical,Minsk,2008,173.371,340.583,282.125,282.399
Historical,Minsk,2009,166.039,353.382,264.942,297.114
Historical,Minsk,2010,159.790,350.796,273.918,293.494
Historical,Minsk,2011,184.787,342.189,271.260,287.226
Historical,Minsk,2012,175.764,344.478,281.300,290.238
Historical,Minsk,2013,175.867,347.116,289.104,296.486
Historical,Minsk,2014,171.699,347.659,280.049,288.616
Historical,Mogilev,1900,207.300,355.745,292.591,301.235
Historical,Mogilev,1901,127.782,350.443,282.640,300.716
Historical,Mogilev,1902,183.730,347.794,279.887,300.214
Historical,Mogilev,1903,181.595,333.181,282.983,290.155
Historical,Mogilev,1904,165.250,328.995,287.149,288.366
Historical,Mogilev,1905,203.646,344.453,289.508,296.548
Historical,Mogilev,1906,153.141,353.867,277.270,294.767
Historical,Mogilev,1907,213.310,341.003,261.091,290.394
Historical,Mogilev,1908,184.633,347.071,279.267,297.737
Historical,Mogilev,1909,147.782,335.427,285.409,292.094
Historical,Mogilev,1910,132.870,333.073,274.157,287.529
Historical,Mogilev,1911,186.097,335.933,274.687,294.198
Historical,Mogilev,1912,159.191,328.075,261.741,284.357
Historical,Mogilev,1913,161.179,341.286,288.894,297.850
Historical,Mogilev,1914,196.110,337.403,282.612,289.093
Historical,Mogilev,1915,200.484,337.893,273.073,286.065
Historical,Mogilev,1916,159.176,340.114,282.325,289.403
Historical,Mogilev,1917,181.443,340.273,286.716,290.956
Historical,Mogilev,1918,139.470,348.193,274.712,294.627
Historical,Mogilev,1919,145.865,339.205,293.741,285.891
Historical,Mogilev,1920,204.084,358.039,276.787,299.472
Historical,Mogilev,1921,174.279,360.609,275.509,304.876
Historical,Mogilev,1922,181.173,347.986,277.182,293.891
Historical,Mogilev,1923,196.977,353.791,286.314,295.264
Historical,Mogilev,1924,143.932,354.341,269.003,300.997
Historical,Mogilev,1925,187.557,348.259,262.590,300.648
Historical,Mogilev,1926,143.022,337.619,289.981,292.074
Historical,Mogilev,1927,190.664,346.366,293.140,293.639
Historical,Mogilev,1928,205.910,345.794,296.873,287.626
Historical,Mogilev,1929,200.965,350.485,296.048,293.132
Historical,Mogilev,1930,181.217,335.597,281.962,289.815
Historical,Mogilev,1931,208.242,353.797,288.695,293.846
