experiment,region,year,tas_10,tas_90,tas_50,tas_corr
Historical,Minsk,1946,-10.685,-2.106,-6.685,-5.257
Historical,Minsk,1947,-11.845,-0.777,-5.566,-5.410
Historical,Minsk,1948,-11.123,-1.671,-5.844,-5.250
Historical,Minsk,1949,-10.096,-1.886,-6.105,-4.991
Historical,Minsk,1950,-10.007,-1.874,-6.793,-6.064
Historical,Minsk,1951,-11.707,-3.103,-5.848,-5.419
Historical,Minsk,1952,-10.764,-1.236,-5.630,-4.244
Historical,Minsk,1953,-10.479,-1.819,-7.339,-4.809
Historical,Minsk,1954,-11.202,-1.535,-6.735,-5.261
Historical,Minsk,1955,-9.118,-1.697,-6.337,-5.338
Historical,Minsk,1956,-12.032,-3.120,-7.079,-5.454
Historical,Minsk,1957,-10.442,-1.730,-6.694,-4.829
Historical,Minsk,1958,-9.714,-1.643,-6.202,-5.709
Historical,Minsk,1959,-10.220,-2.575,-5.478,-5.697
Historical,Minsk,1960,-8.530,-1.354,-5.421,-4.869
Historical,Minsk,1961,-10.490,-2.490,-5.824,-4.505
Historical,Minsk,1962,-10.064,-1.554,-5.616,-5.832
Historical,Minsk,1963,-12.035,-1.042,-5.626,-4.922
Historical,Minsk,1964,-9.270,-2.076,-5.366,-5.232
Historical,Minsk,1965,-10.649,-0.687,-5.786,-3.995
Historical,Minsk,1966,-9.805,-1.529,-6.148,-6.345
Historical,Minsk,1967,-11.248,-2.242,-6.303,-5.748
Historical,Minsk,1968,-11.029,-1.925,-5.526,-4.888
Historical,Minsk,1969,-10.132,-1.727,-6.641,-5.924
Historical,Minsk,1970,-10.527,-2.143,-6.358,-6.316
Historical,Minsk,1971,-9.685,-1.150,-5.650,-4.926
Historical,Minsk,1972,-9.836,-2.278,-6.240,-5.747
Historical,Minsk,1973,-9.750,-1.594,-5.912,-5.416
Historical,Minsk,1974,-11.616,-2.033,-6.527,-4.298
Historical,Minsk,1975,-12.399,-1.384,-5.810,-6.789
Historical,Minsk,1976,-9.944,-2.594,-7.079,-6.063
Historical,Minsk,1977,-11.421,-1.597,-5.876,-4.588
Historical,Minsk,1978,-9.217,-1.918,-6.153,-6.005
Historical,Minsk,1979,-9.849,-1.185,-6.288,-6.298
Historical,Minsk,1980,-11.830,-1.931,-5.601,-4.281
Historical,Minsk,1981,-9.518,-2.853,-5.880,-6.099
Historical,Minsk,1982,-10.798,-1.650,-7.425,-5.230
Historical,Minsk,1983,-12.226,-3.337,-6.315,-7.886
Historical,Minsk,1984,-9.346,-1.557,-4.132,-4.136
Historical,Minsk,1985,-7.773,-1.433,-5.526,-5.056
