experiment,region,year,pr_10,pr_90,pr_50,pr_corr
Historical,Mogilev,1907,23.987,63.007,43.569,41.818
Historical,Mogilev,1908,28.526,88.614,47.517,32.348
Historical,Mogilev,1909,19.422,67.450,36.414,28.633
Historical,Mogilev,1910,22.167,65.936,39.765,30.469
Historical,Mogilev,1911,31.302,77.166,47.595,38.105
Historical,Mogilev,1912,28.803,70.602,47.624,37.003
Historical,Mogilev,1913,29.141,67.467,44.801,42.815
Historical,Mogilev,1914,26.924,65.224,42.997,29.990
Historical,Mogilev,1915,27.962,70.542,42.969,38.582
Historical,Mogilev,1916,18.884,64.719,39.709,33.526
Historical,Mogilev,1917,18.072,72.709,51.216,30.117
Historical,Mogilev,1918,26.155,64.700,45.188,32.533
Historical,Mogilev,1919,27.210,68.309,47.189,32.637
Historical,Mogilev,1920,29.594,68.903,43.665,31.110
Historical,Mogilev,1921,26.527,72.644,43.888,31.791
Historical,Mogilev,1922,24.093,63.711,45.126,33.009
Historical,Mogilev,1923,23.007,54.521,38.253,27.685
Historical,Mogilev,1924,20.005,58.068,41.431,24.230
Historical,Mogilev,1925,24.723,65.781,46.113,38.944
Historical,Mogilev,1926,20.665,65.273,44.759,27.938
Historical,Mogilev,1927,26.569,63.169,46.175,32.018
Historical,Mogilev,1928,24.641,70.113,50.710,39.646
Historical,Mogilev,1929,24.866,75.720,47.699,37.214
Historical,Mogilev,1930,27.329,61.711,43.874,30.749
Historical,Mogilev,1931,23.998,72.730,39.832,31.199
Historical,Mogilev,1932,27.772,74.625,47.531,36.488
Historical,Mogilev,1933,23.772,69.253,43.578,29.636
Historical,Mogilev,1934,24.550,65.589,41.188,45.595
